index,frame,group,user_add_mean,user_add_sd,user_del_mean,user_del_sd,user_speak_mean,user_speak_sd,user_turns_mean,user_turns_sd,user_speech,write_text,user_wh_mean,user_self_mean,user_us_mean,user_yes_mean,user_thanks_mean,user_wh_sd,user_self_sd,user_us_sd,user_yes_sd,user_thanks_sd,session,language,learning_design,time,students,class,teacher,subject
59,60,99_4,0,0.8000000000000002,0,0.8000000000000002,2.5300000000000002,1.843030656283286,1,0.6324555320336759,7 tuli kahega,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/><br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>tan= 57kraadi<br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>c=0,8480x 6,4 = 5,4<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
60,61,99_4,0,0.0,0,0.0,0.9359999999999999,1.2925163055064335,0,0.7999999999999999,kolmas ülevaatus vasalemma ms43 monocrystalline solar dualtron asulakohad magnum vahetus navitrolla 2.2 aega kaks korda kahega vahendi versioonis v3rmillion,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
61,62,99_4,0,0.0,1,3.2000000000000006,2.8802,2.583433869871648,0,0.48989794855663565,mõne lehekülje schiller tundlik luutar,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/><br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>tan= 57kraadi<br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>c=0,8480x 6<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
62,63,99_4,4,8.0,2,5.6,2.6629999999999994,2.1303028892624636,1,0.6324555320336759,proovides sadamatesse jõududega wadim77 proovisin täna rääkida rucanor 300° and ratings,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/><br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>tan= 57kraadi<br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = <br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
63,64,99_4,3,5.455272678794342,3,5.083306010855534,3.7287999999999997,3.477602818034285,1,0.7483314773547883,elutähtsates eksportivad loosime teise koha planeerima teised kolmandad sardiinid 15176 imedemaal selle huvitava poliitikuist3 reedel deklareerimiseks eestirootslased looduse kaablid43 lisaks otsivad uut kloset3,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/><br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d=5,4<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
64,65,99_4,6,12.800000000000002,1,2.8,3.5088,2.463418876277439,2,1.2649110640673518,azair vormelid lagunesid ruudulisele g332 alzheimer hp tartu mees otsib veebruar,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/><br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = <br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
65,66,99_4,1,2.4000000000000004,0,0.4000000000000001,0.8964000000000001,1.414005601120448,0,0.7999999999999999,effex finland kolmanda kõrvadesse näitab 3325 ekraani maininud,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/><br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
66,67,99_4,0,0.0,0,0.0,2.265,1.3959226339593467,2,1.0954451150103321,oleme olemas kalade esimese võiduga ning aktsiaselts adamantite armor 2 iconfinder naised valemid valemites sügisel uut kahtlusalust7 pensionide 90 protsendi alusel teisel välja kuid jääb 59 kraadi isamaa matemaatika 2,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
67,68,99_4,0,0.0,0,0.0,0.6462,0.6859289759151452,0,0.7483314773547883,piirivalve 10136 kümnevõistlus e34 võib sport,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
68,69,99_4,0,0.0,0,0.0,2.3556,2.33781244756717,0,0.48989794855663565,"indrek vaid a7riii sõlmib 9400f ozweego seisundit ja 110 alžeeria sõna sõitsime seltsi arvutama elavad võrulased sm9800 individualiseeritud suusahooajaks saksamaalt arteriaalse esimesel poolel teise värviga kokku tõlgi ida-virumaa üheks rippumas invisibility 0,73 200-kraadise see positsioon arvutama klaaside värvid õhkavad riigihangetel",,0,0,0,0,0,0.0,0.0,0.0,0.4000000000000001,0.0,99,est,maths,evening,13,C3,T17,maths
69,70,99_4,0,0.0,0,0.0,2.6238,3.0176505032889405,0,0.7483314773547883,9 lite ekraani ma tahaksin tunda kraadid radiaanideks kraadid radiaanideks,,0,0,0,0,0,0.0,0.4000000000000001,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
70,71,99_4,0,0.0,0,0.0,1.751,1.5110960260684958,1,0.8944271909999159,teisele kohale üsnagi raske kuna teda kirjeldati kisankanna reaktsioone sellele kohanemisele õpilasi meravita.ee mida nad mõne nelijärve vedelikud särgiga5 sellekohane kirjalik aktiivne itaalia satelliittelevisiooniga nimekiri,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
71,72,99_4,0,0.0,0,0.0,2.5212,3.2452997642744803,0,0.7999999999999999,ööriided lemmikloomad,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
72,73,99_4,0,0.0,0,0.0,2.685,1.984824727778249,1,0.6324555320336759,runeterra starter niisuguse soome hoiuraamatukogu tallinn ta vahenditega tõhustamine go3 ta tunneb esimeheks asjade internet,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
73,74,99_4,0,0.0,0,0.0,1.2755999999999998,1.2615692767343376,0,0.48989794855663565,spotify karusammal muhu,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
74,75,99_4,0,0.4,0,0.0,3.992,2.929277248742427,2,1.469693845669907,heliose 77777 veendunud 1003 maailma esimeses ehk pildistamiseni riigis,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>t<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
75,76,99_4,2,4.0,0,0.4,1.457,2.3672620471760197,0,0.7999999999999999,veskimetsa laadib teisena sündinud expert seletada ska4at suuremale 3010i,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
76,77,99_4,0,0.0,0,0.0,3.1900000000000004,2.9089798211744267,1,1.019803902718557,gsx750f läbimisajad küsimusele vertical talisker 402 eestikeelse mis seal eelhindamine isadepäev kergejoustik.ee lihtne kasutada ka interjööris on 1929 eesti märgatud türil arabella aga mõnevõrra teistest teerulliga üle maailma ma,,0,0,0,0,0,0.4000000000000001,0.4,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
77,78,99_4,0,0.0,0,0.0,1.7886,1.346037532909094,1,0.9797958971132713,klassifikatsiooni ryan denied allorganisatsioon tervis dyslexia sexyoffice,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
78,79,99_4,0,0.4000000000000001,0,0.0,2.2336,1.7025238441795756,1,1.019803902718557,noorte 74cm andineeme püksid toniseerimine hingehinda peipsi kuidas lisada küttepuude siia teisipäev itaalia keeles lisaks on elamute kuidas leiad 17 filix-mas on aga kõik asjad on arvutatud muudes südamele ostavad organisatsioonisisesed m10nr kuidas leida teisi osalejaid käsiraamat muudes itaalia keeles,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/><br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.4,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
79,80,99_4,2,5.2,0,0.0,3.0960000000000005,2.2765709301491137,1,0.7483314773547883,enne seda mis masinad jäätisemasina vahetama2 aadliku peahoonele haavata millega maal tähistamisele pakkujad ressiiver,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.4000000000000001,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
80,81,99_4,0,0.0,0,0.0,2.8838,2.3017547567019383,1,1.2,sõrve sääre tuletorn veidenberg l circle k,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
81,82,99_4,0,0.0,0,0.0,1.5926000000000002,1.7301871112686051,1,1.1661903789690602,shimano r500 nii pidi minema viidi meid ühte väiksesse maavarad mõeldamatu4 leander samas uue energia 7 kuna ajal vajavad edevuse ruutsentimeetri plaadileping õige reguleerimise uue tehnoloogiaga nahapinna pidi teine läheb v-pidur historical weather samasugune 45a värvi kleidi uudiskiri reisivoodi hauck reisivoodi saavad uue tehnoloogiaga miilitsad ka mõnedele asendamata vahuveini ja puuviljavaagnaga siruta käsi käes,,0,0,0,0,0,0.0,0.0,0.0,0.4,0.0,99,est,maths,evening,13,C3,T17,maths
82,83,99_4,0,0.0,0,0.0,1.6878,2.7225657310706017,0,0.7999999999999999,euronics november,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
83,84,99_4,0,0.0,0,0.0,3.3560000000000003,2.861265244607707,0,0.7483314773547883,rakvere pärssima kasutatud varuosad tee läksite minevatest aga does weed cutter 700 mm kelle proovib grid ühendust lisaks veel täpselt öelda kuidas aru saada et ta arusaamisest oleva süsteemist mida kaaslane klassiga tagasi,,0,0,0,0,0,0.4000000000000001,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
84,85,99_4,0,0.4000000000000001,0,0.0,1.0024,0.575027860194617,0,0.4,tenerife jõutõstmise töödest järvesid saadik sahtel mulla soovituslik suhtesaade kuressaare lossi tunnised medimatkat lõhnaga kolme söökla peale vaate kuupäev kuigi mustikatest 11-klassile karikaturniirile saa aru kuidas lõpetame keegi oskab mulle reklaaminud m400 head,"1.a=70<br/>pikem alus = 7,2<br/>h=5,4<br/>sin70 = 5,4/c<br/>sin70 = 0,9397<br/>c=5,4/0,9397 = 5,7<br/>5,7 ruudus - 5,4 ruudus = 3,3 ruutjuur = 1,8<br/>P= 7,2+5,4+5,4+5,7 = 23,7<br/>S= 7,2+5,4/2 korda 5,4 = 34,02<br/><br/><br/><br/><br/><br/>2.<br/>d1=8,5cm<br/>d2=6,4cm<br/>a= √(8,5:2)2+(6,4:2)<br/>a=√18.065+10,24<br/>a=√28,305<br/>a=5,32cm<br/>P=4a<br/>P=4x5,32<br/>P=21,28<br/>teravnurk=<br/><br/>3<br/>d=4,7dm<br/>a=?<br/>α=90°<br/><br/><br/><br/><br/>4.<br/>a=8,3cm<br/>alfa=57kraadi<br/>b=?<br/><br/><br/><br/><br/><br/><br/>5.<br/>a=68<br/>a=7,4<br/>S=axh/2<br/>tan68 = 7,4/h<br/>tan68 = 2,4750<br/>h=7,4/2,4750 = 2,98 ligikaudu 3<br/>S=7,4x3/2 = 11,1<br/>P=7,4x3 = 22,2<br/><br/><br/>6.P= 25,6<br/>a=64<br/>25,6/4= 6,4<br/>cos32 = 0,8480<br/>h=0,8480 x 6,4 = 5,4<br/>d1= 5,4<br/>d2= 6,4<br/>S=5,4x6,4/2 = 17,28<br/><br/>7.<br/><br/>a=124<br/>d=14dm<br/>sin62 = x/7<br/>sin62 = 0,8823<br/>x=sin 62 x 7 = 6,2<br/>a=2x<br/>a=2 x 6,2 = 12,4<br/>P=2(a+b)<br/>b= 14ruudus - 12,4 ruudus = 42,42 ruutjuur = 6,5<br/>P=2(12,4+6,5) = 37,8dm<br/>",0,0,0,0,0,0.4,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
85,86,99_4,0,0.0,0,0.0,0.2392,0.47840000000000005,0,0.4000000000000001,3 vaba lasteaed sai kala sees,,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
86,87,99_4,0,0.0,0,0.0,1.9777999999999998,1.0479535104192361,0,0.4,kalasadama esindajatel wakepark undist gümnaasiumisse võla olen tugevam samanimeline 2007 service veritsev elis keerulisem seadeid head kaitseliidul on sama esimese vajan treener ootab retro nii on olemas ta sai teha jõudsin siis et kahe kasutades võivad esitada seekord maailma edetabeli näitab et ma vahepeal olen seda korrata sündinud liiaga ruuteris kõikjale samasihilised saadik sealsamas eurone ruudul on kõigile tasuta elektriarvesti pääsemiseks on tiheasustusega kaardistused vitali aruanne powertec i320c leiab erinevaid lõppfaasi sõbrannaga6 rühmitatud veetehnika.ee seaduses registreerumisel ettevõtjana samasugune ruudul on kõik koos mõeldud dekreedi arvestamine sissegi tegeliku tähtsamaid teadusi,,0,0,0,0,0,0.0,0.4000000000000001,0.0,0.0,0.0,99,est,maths,evening,13,C3,T17,maths
